tid,toi,tfopwg_disp,pl_orbper,pl_tranmid,pl_trandurh
356158613,1449.02,PC,2.3691849,2458683.580594,1.6840374
265612438,145.01,PC,5.13002,2459060.6424,4.78
377293776,1450.01,CP,2.0439268,2459662.335574,1.008937
417931607,1451.01,CP,16.5379864,2460348.107581,2.796
420112589,1452.01,CP,11.0619937,2459731.359311,1.7587777
198390247,1453.01,CP,6.5886877,2460660.40937,1.678
198390247,1453.02,CP,4.3135263,2460583.434908,1.874
294179385,1454.01,PC,2.6794168,2459422.312812,2.988801
199376584,1456.01,CP,18.712253,2460544.753267,6.475
164173105,1417.01,CP,3.0726434,2459827.0017,2.2602485
224600500,1418.01,FA,0.6763235,2458684.277966,4.916459
311035838,1419.01,KP,2.8997405,2459661.5681,1.849
425934411,142.01,PC,0.8533534,2458325.485901,1.2018737
321857016,1420.01,CP,6.9561134,2459830.458192,3.3628003
329277372,1421.01,FP,2.8879675,2459854.509943,3.6626399
333473672,1422.01,CP,13.001789,2459864.063759,4.4847322
346418409,1423.01,FP,2.7556532,2458740.961818,3.3967282
418959198,1424.01,FP,4.8962484,2459827.504099,2.362418
128501004,1426.01,FP,0.78999,2458739.0012,1.153
2041563029,1427.01,FP,12.80758,2458747.00971,3.596
377304435,1428.01,FP,11.35626,2458691.56061,6.047
138968089,1429.01,FP,0.6412558,2458711.558151,1.1161082
25375553,143.01,KP,2.3109689,2460155.87081,3.4303821
293954617,1430.01,CP,7.4341456,2460549.311109,2.424
375506058,1431.01,CP,2.650232,2460554.58625,2.03
256783784,1432.01,PC,6.1095756,2459851.690817,2.441
138588540,1434.01,PC,29.871853,2458703.408327,4.6960535
153976959,1435.01,PC,0.6858178,2458683.431524,1.3936363
154383539,1436.01,PC,0.8675883,2459690.565813,1.3814953
198356533,1437.01,CP,18.840891,2460660.183368,5.765
229650439,1438.01,CP,5.1396666,2460641.839847,0.8991981
229650439,1438.02,CP,9.4280902,2460632.101735,1.377
232982558,1439.01,CP,27.6438617,2460638.545561,5.321
261136679,144.01,CP,6.267832,2460011.550653,2.789
233617847,1440.01,PC,15.5174519,2459956.401035,5.322
233617847,1440.02,PC,4.6274206,2459656.057163,4.6582573
233951353,1441.01,PC,22.092974,2460418.661942,5.813
235683377,1442.01,CP,0.4090681,2459768.708421,0.6165726
237232044,1443.01,CP,23.5407467,2460623.584541,4.025
258514800,1444.01,CP,0.4702719,2458711.369295,1.3258819
259172391,1445.01,PC,9.8130697,2459767.018169,3.91
377191482,1485.01,FA,2.9551881,2459673.206852,1.361
233541860,1486.01,FP,0.2666485,2459635.536646,1.075
459978312,1487.01,FA,23.28798,2458684.88739,3.462
198457103,1488.01,FA,0.4721054,2458683.442832,1.6995515
219751469,1489.01,FA,6.98301,2458690.04921,3.472
260985861,149.01,PC,3.3399432,2458597.939863,4.2534704
53875855,1491.01,PC,4.4902667,2459873.774209,2.758
354594208,1492.01,FP,0.86673,2458765.22813,1.089
15692883,1493.01,CP,5.147905,2460602.632371,5.405
411608801,1494.01,CP,5.0267996,2459856.416547,2.754044
431148743,1495.01,FP,2.6277641,2459879.808473,2.997
384045439,1496.01,FP,10.82661,2458743.87066,6.877
371673488,1497.01,FP,0.8165295,2460422.205821,2.294
316402246,1498.01,FP,1.4014167,2459836.924148,3.661
414870287,1499.01,FP,4.95898,2458740.8589,1.831
271893367,150.01,CP,5.8574075,2459995.645628,5.8548029
377420580,1500.01,FP,1.4147363,2460422.256983,2.429
329145325,1501.01,FP,1.077774,2459882.024875,2.682
410528770,1502.01,FP,2.7536237,2459847.780759,2.39
428065977,1503.01,FP,1.6534102,2459881.652761,3.102
326114850,1504.01,FP,1.2456423,2460406.048311,1.354
331034236,1505.01,FP,3.4272549,2459826.907985,5.9083927
64836837,1506.01,FP,10.9115374,2460423.070964,3.269
430677414,1507.01,FP,0.46741,2458738.93048,1.25
415741431,1508.01,FP,2.1575124,2459878.866866,2.236
272828463,1509.01,FP,1.577609,2460423.100949,1.646
382302241,151.01,FP,1.59782,2458326.05013,1.49
377739433,1510.01,FP,1.23852,2458764.82522,3.138
376682699,1511.01,FP,1.1025238,2460422.249162,2.321
434718964,1512.01,FP,1.597226,2459854.931268,5.3721722
269509393,1513.01,FP,1.76589,2458764.84417,3.807
270238522,1514.01,FP,1.36991,2458765.47636,4.156
470709084,1515.01,FP,3.66505,2458768.56858,2.346
376637093,1516.01,CP,2.0560153,2460449.201388,2.773
455962313,1517.01,FP,2.25505,2460418.994282,3.034
427761355,1518.01,CP,1.902606,2459854.41458,2.3653693
272049972,1519.01,FP,1.0960111,2458981.242084,3.167
191284318,1458.01,KP,2.7759678,2460610.063622,3.074
16920150,1459.01,FA,9.155934,2458765.545981,3.1412022
355636844,146.01,FP,6.30556,2459080.90325,2.946
17005768,1460.01,FP,6.8424983,2458765.265116,3.3079378
188768068,1462.01,CP,2.1779407,2460338.523071,2.098
190998418,1463.01,KP,2.8791023,2459856.144266,2.7497683
229944666,1464.01,PC,11.3125266,2459643.724417,2.5943007
236887394,1465.01,KP,1.4200248,2459717.423096,1.431
237086564,1466.01,PC,1.8718991,2459823.877249,1.475
240968774,1467.01,CP,5.9711357,2458766.989118,1.5478671
243185500,1468.01,CP,15.5324385,2459450.356025,1.7640717
243185500,1468.02,CP,1.880531,2459448.308156,1.1911684
283722336,1469.01,KP,3.0929386,2460606.251961,0.8776502
283722336,1469.02,KP,6.7650398,2460599.497252,1.421
220435095,147.01,FP,3.4231002,2460185.36556,2.4377583
284441182,1470.01,CP,2.5272822,2459883.443614,1.265861
306263608,1471.01,CP,20.7724316,2460221.503439,5.508
306263608,1471.02,CP,52.5637056,2459462.51672,6.5
306955329,1472.01,CP,6.3634106,2459885.568784,2.692302
352413427,1473.01,CP,5.2544884,2460608.852345,2.898
427654774,1474.01,FP,5.222621,2458765.042474,4.693629
431514478,1475.01,PC,8.4953513,2458767.618296,0.9060555
432549364,1476.01,KP,1.2174936,2460610.036941,2.57
240681314,1477.01,KP,2.7324809,2459855.931978,2.2139341
409794137,1478.01,CP,10.1802014,2459982.236347,4.613
421308357,1479.01,FP,16.6828999,2460319.940069,1.804
393940766,148.01,CP,4.8670758,2459062.261122,3.1883546
335483600,1480.01,FP,3.354053,2459855.711367,1.8984151
197650870,1481.01,FP,2.1853174,2460422.845579,1.656
252616865,1482.01,PC,5.7121916,2459872.298444,4.775
452803785,1483.01,FP,5.0037857,2459844.552858,4.154
67309890,1484.01,FP,1.1623941,2460422.616427,1.266
299158887,1554.01,KP,9.4341589,2459444.896746,2.8505348
441732151,1555.01,FP,2.09989,2458712.08879,0.908
405794804,1556.01,FP,1.44127,2458740.21873,2.605
320506985,1557.01,FP,1.08697,2458765.31897,1.967
117322779,1558.01,FP,0.68601,2458791.07301,1.614
241040309,1559.01,PC,3.4648951,2459904.889359,1.046
220518305,156.01,FP,14.152,2459128.64364,3.599
241076290,1560.01,PC,0.2580006,2459882.378835,0.5351356
245462406,1561.01,FP,2.27456,2458791.81704,3.32
249862365,1562.01,FP,0.98999,2458791.5299,2.05
249945230,1563.01,PC,1098.2258586,2458805.455547,6.121
251384275,1565.01,PC,1099.2560385,2459907.730268,5.661
256414077,1566.01,FP,3.01106,2458793.38207,3.073
284050395,1568.01,FP,1.35932,2458765.47569,2.831
285666479,1569.01,FP,1.71614,2458791.98363,2.038
140691463,157.01,CP,2.0845434,2458543.338324,2.017038
285674856,1570.01,FP,1.74626,2458790.81038,3.88
285677945,1571.01,FP,1.2427,2458791.56106,1.563
292321872,1572.01,FP,8.66698,2458794.15217,6.104
302773669,1573.01,KP,21.216464,2460463.952965,3.045
316254876,1575.01,FP,2.4611008,2459935.126364,3.13
327011842,1576.01,FP,0.783879,2459883.106456,1.4870966
332154944,1577.01,FP,0.99837,2458791.36882,1.632
348135793,1578.01,FP,1.97741,2458791.58678,6.549
354400186,1579.01,FP,9.07768,2458794.28172,2.78
403136413,158.01,FP,2.51266,2458326.37811,2.411
354469661,1580.01,KP,4.7947749,2460633.665722,4.799
374400599,1582.01,FP,1.8932775,2460649.11744,3.118
403256331,1583.01,FP,3.77188,2458765.82123,2.923
418987806,1584.01,FP,0.88654,2460633.085787,1.679
444415148,1585.01,FP,1.83641,2458764.8746,2.222
445144327,1586.01,PC,1.80794,2458765.67889,2.17
458914949,1587.01,FP,12.5343031,2459924.681114,4.572
403287048,152.01,FP,7.00776,2458327.92337,2.68
269238073,1520.01,FP,6.1461734,2459878.512429,5.386
366074069,1521.01,FP,4.1812866,2459905.397712,4.394
367102581,1522.01,FP,2.9798592,2459739.798591,2.737
387413037,1523.01,FP,6.72694,2458738.95028,2.649
314338017,1524.01,FP,10.9554897,2459837.025075,6.772
276380902,1525.01,FP,0.6171788,2460421.693989,1.433
313761775,1526.01,FP,1.5309799,2460421.872558,1.37
202375913,1527.01,PC,5.0625809,2460600.889284,3.69
312259170,1529.01,FP,0.8229,2458764.94054,2.068
312469860,1530.01,FP,0.50261,2458764.79362,1.127
327579226,1532.01,PC,8.905407,2460446.002489,2.71
345143460,1533.01,PC,3.6458046,2460446.421805,1.828
345143460,1533.02,PC,8.0637954,2460442.544963,0.804
354600221,1534.01,FP,1.41853,2458764.81698,2.728
420288086,1535.01,FP,6.5344463,2459906.577796,2.774
445137888,1536.01,FP,2.013653,2459882.951315,2.1214907
173612049,1537.01,PC,6.4902646,2459874.874599,2.545
177244357,1538.01,PC,6.54692,2458768.84707,4.589
252636888,1539.01,FP,2.590266,2459880.28094,4.378
389525208,154.01,FP,6.74657,2458329.36085,1.803
318746829,1540.01,FP,5.2273176,2460421.233495,3.572
319068154,1541.01,FP,3.7983639,2460423.401581,1.594
367607434,1542.01,FA,8.2916,2458744.44353,3.361
431585347,1543.01,FP,5.13664,2458766.20793,4.45
455791689,1544.01,PC,1.2918334,2460609.88165,1.429
127425841,1545.01,FP,1.5166573,2459880.31948,1.607
194203348,1546.01,PC,1.13345,2458764.83324,1.894
409520860,1547.01,FP,0.71933,2458765.11416,1.474
440100539,1548.01,FA,12.6017,2458769.32363,4.835
191146556,1549.01,FP,2.5798051,2459881.330991,3.413
129637892,155.01,PC,5.4499753,2460168.813769,4.319
241065596,1550.01,FP,1.6256942,2459907.94901,1.988
288348498,1551.01,PC,1.67546,2458765.11138,1.202
326919774,1552.01,FP,7.57193,2458771.77219,2.656
387260717,1621.01,PC,6.453624,2459659.579362,3.582
388076005,1622.01,FP,1.7126115,2459880.690181,3.128
407394748,1623.01,FP,0.7522775,2460311.882875,1.073
461387302,1624.01,FP,5.8089284,2460630.611572,5.137
470852531,1625.01,FP,1.49446,2458765.53404,2.114
157586003,1626.01,KP,3.3326189,2459391.184996,3.5620066
424435940,1627.01,KP,5.0172146,2459393.375248,3.7363301
284475976,1628.01,KP,2.1436364,2459825.459527,3.1539349
310003988,1629.01,KP,4.5421594,2459686.204782,4.294
179317684,163.01,CP,4.2311173,2458544.670293,4.3531635
317597583,1630.01,CP,12.0557353,2460654.567185,1.959
51024887,1632.01,FP,8.2491871,2458797.344998,4.9807847
165551882,1633.01,FA,12.1582804,2458798.104217,2.1406837
201186294,1634.01,CP,0.98933,2458791.515001,1.0357615
230086768,1635.01,FP,34.9270483,2458736.130762,2.7546907
269892793,1636.01,FP,1.7729239,2459882.483425,1.8255671
286355915,1637.01,FP,4.076684,2459885.666366,4.4132181
312862941,1638.01,PC,0.9150623,2459908.44105,0.6662728
348673213,1639.01,FP,0.901465,2458791.468047,2.5562155
79395355,164.01,FP,7.31898,2458328.33733,3.771
396562848,1640.01,CP,1.9495403,2459767.373106,0.8060618
422923265,1641.01,PC,1.8646725,2459906.863602,1.028
298647682,1643.01,PC,20.0795217,2459815.953155,1.2186554
22843856,1644.01,FP,1.8497201,2459521.618633,1.757
184679932,1645.01,FP,2.1721416,2458791.425546,2.7480823
387527558,1646.01,FA,3.623909,2458794.103356,2.6568012
154927364,1647.01,FP,6.9744232,2460334.944097,2.124
376353509,1648.01,CP,7.3315684,2460467.880926,1.287
116608612,1649.01,FP,3.4557863,2460310.718475,2.164
350743714,165.01,FP,7.757643,2460746.619767,2.8561356
122485078,1650.01,FP,9.1505,2458822.09874,2.986
138168780,1651.01,KP,3.7649949,2460474.181987,2.642
50120414,1588.01,PC,3.581083,2459932.266567,3.454
52041724,1589.01,FP,35.4028219,2458942.422274,4.221
394657039,159.01,PC,3.7628372,2459382.232709,3.956
71854745,1590.01,FP,3.10315,2458793.51014,3.535
186599508,1592.01,FP,5.6318074,2458794.89641,3.4553092
192372961,1593.01,FP,2.06313,2458792.29644,2.157
201154493,1594.01,FP,1.51233,2458792.1989,2.59
385105624,1595.01,FP,1.7498117,2460662.169629,1.641
431899140,1596.01,FP,1.9734615,2459928.934925,3.69
68152139,1597.01,FP,0.73772,2458792.46525,1.057
67418624,1598.01,PC,1.1020719,2459908.034555,0.864
129979528,1599.01,KP,1.2198382,2459883.198788,2.8341804
253917293,160.01,FP,4.608,2458327.37627,3.383
187029841,1600.01,FP,0.361112,2459909.805131,0.756
139375960,1601.01,CP,5.33155,2458793.27728,6.191
129991079,1602.01,FA,6.15952,2458792.50412,3.834
73448352,1603.01,KP,4.7321735,2460630.419608,2.589
118301361,1604.01,FP,3.46608,2458793.39828,4.403
101037590,1605.01,CP,8.7094632,2459896.132645,3.027
26433869,1607.01,FP,1.0357235,2459471.339568,1.366
138017750,1608.01,FP,2.4727425,2460632.178917,2.341
229951289,1609.01,FA,13.3118,2458692.73536,4.492
348770361,161.01,PC,2.7684331,2459388.787312,4.223
219776325,1610.01,PC,2.5287981,2460556.667508,1.286
264678534,1611.01,CP,16.2016817,2460643.486453,2.792
268403451,1612.01,KP,2.8641388,2460334.805905,2.417
272625214,1613.01,FP,5.2469991,2458979.490719,3.45
317397615,1614.01,FP,0.7438074,2460479.137922,1.377
317507345,1615.01,FP,3.9401791,2460473.279498,1.991
322054600,1616.01,PC,1.3433022,2460449.28819,0.662
322202434,1617.01,FP,1.4013505,2460420.948154,1.562
376838000,1618.01,FP,2.1679,2458765.05965,1.39
377144784,1619.01,FP,2.3866952,2460447.12743,2.654
378291076,1620.01,PC,1.5982014,2460422.2511,2.254
58542531,1683.01,CP,3.057524,2458816.411524,1.3790503
85031598,1684.01,PC,1.1549925,2460662.089606,0.911
28900646,1685.01,CP,0.6691449,2459910.938093,0.9921631
102672709,1686.01,PC,6.7053949,2458818.59873,3.8459321
103448870,1687.01,PC,10.2596322,2458816.843505,1.8234891
121966220,1688.01,FP,6.7171913,2459914.901064,7.5037208
198384408,1689.01,FA,9.1238101,2458823.255936,5.1188391
183120439,169.01,CP,2.2554459,2459062.718052,1.6678604
267574918,1690.01,CP,1.4079369,2459419.987351,0.3063531
268334473,1691.01,CP,16.7368995,2460458.306487,4.561
288636342,1692.01,PC,17.7286608,2459725.018258,6.4427868
288636342,1692.02,PC,32.2079698,2459717.485849,7.519958
353475866,1693.01,CP,1.766692,2458817.684965,1.4196682
396740648,1694.01,CP,3.7701296,2458843.657627,2.8512056
422756130,1695.01,CP,3.1342946,2458791.519137,1.2158796
470381900,1696.01,CP,2.5005291,2459911.832125,0.8809865
154867950,1652.01,FP,0.6664948,2458870.507719,1.38
156724719,1653.01,PC,10.9568722,2460658.881015,3.469
258829450,1654.01,PC,1.8347892,2460556.910025,2.414
266500992,1655.01,PC,3.2786617,2460662.313228,2.631
27677846,1657.01,FP,5.6309047,2459936.359525,3.877
286561122,1658.01,FP,0.6803433,2459910.5579,2.0674164
288631580,1659.01,CP,5.8775548,2459757.356321,2.9027641
288631580,1659.02,PC,3.3985674,2459907.339882,2.197
147203645,166.01,PC,5.0611315,2459065.316593,1.5562414
311121985,1660.01,FP,1.3561596,2460309.854705,2.504
312122956,1661.01,FP,2.0492064,2459547.065465,3.417
339538183,1662.01,FP,2.6093167,2459935.390685,1.175
353367071,1663.01,FP,2.37532,2458819.39874,2.957
353782445,1664.01,PC,11.835079,2460653.815299,2.094
354006740,1665.01,FP,1.76406,2458819.00417,3.086
368536386,1666.01,FP,1.69433,2458818.74012,2.169
409183335,1667.01,FP,3.32125,2458818.22815,4.304
417705690,1668.01,FP,2.363311,2460311.61688,3.294
428679607,1669.01,CP,2.6800536,2460660.823683,1.758
149990841,167.01,PC,4.4531846,2459387.893848,1.687
441739020,1670.01,CP,40.7501028,2460503.136603,4.873
441739020,1670.02,CP,10.9836724,2460468.361028,2.636
441739020,1670.03,PC,123.0586028,2458822.89838,9.7316587
459903429,1671.01,FA,8.13664,2458821.04876,2.084
468828873,1672.01,FP,3.8954139,2459957.440794,2.832
470315428,1673.01,FP,1.08625,2458818.19746,2.534
73104318,1674.01,FP,7.45494,2458822.59324,3.465
81831095,1675.01,PC,3.133084,2459935.218205,1.237
8400842,1676.01,KP,3.1915257,2460657.382557,2.756
87090944,1677.01,PC,0.6435807,2459910.373493,0.6659322
96291218,1678.01,FP,13.7058173,2459917.090821,2.597
9837861,1679.01,FP,0.6565741,2460312.310541,1.908
369457671,168.01,PC,2.31446,2458326.4928,1.347
259168516,1680.01,CP,4.8026561,2459657.394071,1.1658648
321041369,1681.01,PC,1.5379237,2460309.854007,0.766
367366318,1682.01,KP,2.7347651,2460662.485202,3.205
130181866,1726.02,CP,20.5438153,2459583.637103,4.0537919
241225337,1727.01,PC,1.8308782,2458842.784934,1.5764906
285048486,1728.01,CP,3.4913952,2459604.399093,1.763
298666530,1729.01,FP,0.5732087,2458842.505715,0.4582376
270341214,173.01,PC,29.7537451,2458333.410136,8.0780445
270341214,173.02,PC,9.1702265,2458329.295582,5.6855842
318022259,1730.01,CP,6.2262315,2459952.635271,2.239
318022259,1730.02,CP,2.1555232,2459961.132517,1.445
318022259,1730.03,CP,12.5739572,2459598.372283,2.722
371234684,1731.01,KP,3.9228042,2459603.86508,3.205
470987100,1732.01,PC,4.1192231,2459601.239901,2.1841675
53427308,1733.01,FP,5.80322,2458844.7654,1.569
224596152,1734.01,PC,28.8745078,2458688.866362,4.4849765
365673804,1735.01,PC,10.3857602,2460395.941454,3.101
408618999,1736.01,CP,7.0731057,2460660.093314,3.819
233009109,1737.01,PC,14.4479828,2460653.042568,6.353
104208182,1738.01,PC,3.6985817,2458792.656633,1.5474205
159418353,1739.01,CP,8.3033493,2460661.435023,1.705
425997655,174.01,CP,17.6671735,2460957.73363,2.6658994
425997655,174.02,CP,29.7975386,2460932.688545,2.7293183
425997655,174.03,CP,12.1623046,2460987.123543,2.5132045
425997655,174.04,CP,3.9766833,2460203.017928,1.859
425997655,174.05,CP,7.9076301,2460987.803312,2.6394558
174041208,1740.01,PC,19.428419,2458741.058614,3.5727154
198206613,1741.01,PC,10.9406641,2459852.091929,2.175
219857012,1742.01,CP,21.2690422,2460660.830697,5.893
219860288,1743.01,CP,4.2660553,2459660.494212,0.69
229455001,1744.01,CP,22.3417286,2460623.320439,2.582
232635922,1745.01,PC,5.984871,2459653.478364,2.2695614
232650365,1746.01,PC,2.5253323,2458684.784378,0.989829
232650365,1746.02,PC,3.8776815,2459660.640991,1.0297542
233071822,1747.01,PC,2.7546548,2460657.306569,0.561
233071926,1748.01,PC,1.8318623,2459662.449114,1.4211172
1884091865,1697.01,PC,10.716524,2459755.174741,3.075
190223929,1698.01,PC,17.04198,2458847.69726,1.578
22705558,1699.01,PC,4.5470055,2459606.910667,2.382923
394698182,170.01,PC,3.7115129,2459387.008657,2.685
23650642,1700.01,FP,1.12355,2458843.38029,1.611
274215536,1701.01,PC,1.3341738,2459937.389746,1.3470884
371210825,1702.01,FP,0.40312,2458842.74962,0.853
453387619,1703.01,PC,1.2016105,2459605.526737,0.6498366
95129101,1704.01,FP,3.929983,2459575.195833,2.153
137500798,1705.01,FP,13.2054538,2460328.287633,4.875
230377505,1706.01,PC,4.5156072,2460654.274794,2.628
230377505,1706.02,PC,7.4057777,2460660.042173,2.778
240148934,1707.01,FP,2.02365,2458843.26677,2.585
29119552,1709.01,PC,7.6288424,2459597.198308,3.311
309257814,171.01,PC,1.238601,2458570.408133,1.9048913
309257814,171.02,FP,1.8135767,2458569.773308,1.0753316
445805961,1710.01,CP,24.2833782,2460439.666809,5.132
461662295,1711.01,FP,10.2558,2458844.85466,5.088
67926921,1712.01,FP,3.566276,2459606.849596,4.197
15863518,1713.01,PC,0.5572565,2458842.70969,0.5671304
239154970,1714.01,KP,3.4744763,2459603.425538,4.258
142090065,1715.01,FP,2.8269356,2459738.517459,1.1692366
14336130,1716.01,CP,8.082354,2460298.678071,3.284
149833117,1717.01,PC,4.052389,2460310.509106,2.169
257241363,1718.01,PC,5.5870396,2460278.309588,2.745
293617835,1719.01,PC,2.7552586,2460337.550728,1.17
29857954,172.01,CP,9.47686,2458326.92242,4.392
356473034,1720.01,KP,2.6158597,2459957.574412,2.517
51234631,1721.01,KP,4.1250429,2460339.400472,4.454
85242435,1722.01,PC,9.6052235,2460323.319677,3.628
71431780,1723.01,CP,13.7270395,2460307.768558,4.007
81212286,1724.01,FP,0.6850808,2458843.027821,1.0565887
86396382,1725.01,KP,1.0914304,2458842.997159,3.05123
130181866,1726.01,CP,7.107934,2458845.373051,3.440833
332064670,1773.01,KP,0.7365463,2458870.692828,1.5732208
4897275,1774.01,CP,16.7100422,2458872.341155,5.4004652
9348006,1775.01,CP,10.2405483,2459635.364326,3.538
21535395,1776.01,CP,2.8009915,2458871.488566,1.4985399
29191624,1777.01,CP,14.6503935,2459635.116524,2.08
39699648,1778.01,CP,6.5273884,2458875.997532,3.1190657
67646988,1779.01,KP,1.8817191,2459633.119867,1.236
251848941,178.01,CP,6.5578513,2460196.437088,2.08
251848941,178.02,CP,20.708504,2458354.55219,2.236524
251848941,178.03,CP,9.9616347,2458362.954199,2.4648052
251848941,178.04,KP,3.2384253,2458356.107512,1.9941055
251848941,178.05,KP,15.2321843,2458364.914977,2.5318138
99834717,1780.01,KP,1.7063264,2459632.745042,1.359
137881699,1781.01,KP,2.9720774,2459633.496924,4.41
160045097,1782.01,CP,4.9877056,2459635.737444,2.2769107
160045097,1782.02,CP,1.8290294,2459632.816808,1.6679098
160045097,1782.03,PC,18.7559765,2459625.059505,2.5550705
229938290,1783.01,PC,1.4198659,2458871.091166,1.3058497
230386259,1785.01,PC,11.0023133,2459944.890087,5.305
86280613,1786.01,FP,9.573548,2460325.905001,2.036
372730331,1787.01,PC,8.7046669,2459627.995561,2.58
450327768,1788.01,FP,5.34326,2458875.04671,1.426
172518755,1789.01,CP,3.2087149,2460279.071213,1.639
207141131,179.01,CP,4.1374379,2458354.588198,1.8454937
310981412,1790.01,FA,9.62517,2458684.16048,3.725
233684293,1791.01,FA,48.4808217,2459755.574206,8.081
29191596,1792.01,PC,8.8164887,2459629.386516,3.895
304142124,1793.01,CP,55.087,2460017.429225,5.709
286916251,1794.01,CP,8.7655468,2458715.310896,4.0264463
135083444,1795.01,FP,2.7917911,2458899.610227,1.4664254
138819293,1796.01,KP,2.6438856,2459639.963332,0.9689289
233602827,1749.01,CP,4.4891367,2459763.323055,1.8833377
233602827,1749.02,CP,9.0447039,2459647.515197,1.7653148
233602827,1749.03,KP,2.3889051,2458684.354953,1.032409
307210830,175.01,CP,3.6906759,2460688.70837,1.107
